pid_vid,0_bvp,1_bvp,2_bvp,3_bvp,4_bvp,5_bvp,6_bvp,7_bvp,8_bvp,9_bvp,10_bvp,11_bvp,12_bvp,13_bvp,14_bvp,15_bvp,16_bvp,17_bvp,18_bvp,19_bvp,20_bvp,21_bvp,22_bvp,23_bvp,24_bvp,25_bvp,26_bvp,27_bvp,28_bvp,29_bvp,30_bvp,31_bvp,32_bvp,33_bvp,0_gsr,1_gsr,2_gsr,3_gsr,4_gsr,5_gsr,6_gsr,7_gsr,8_gsr,9_gsr,10_gsr,11_gsr,12_gsr,13_gsr,14_gsr,15_gsr,16_gsr,17_gsr,18_gsr,19_gsr,20_gsr,21_gsr,22_gsr,0_temp,1_temp,2_temp,3_temp,4_temp,5_temp,6_temp,7_temp,8_temp,9_temp,10_temp,11_temp,12_temp,13_temp,14_temp,15_temp,16_temp,17_temp,18_temp,19_temp,20_temp,21_temp,22_temp,0_eye,1_eye,2_eye,3_eye,4_eye,5_eye,6_eye,7_eye,8_eye,9_eye,10_eye,11_eye,12_eye,13_eye,14_eye,15_eye,16_eye,17_eye,18_eye,19_eye,20_eye,21_eye,22_eye,23_eye,24_eye,25_eye,26_eye,27_eye,28_eye,29_eye,30_eye,31_eye,32_eye,33_eye,34_eye,35_eye,36_eye,37_eye,38_eye,presenter_subjective_belief
p30_2fn,0.249837106,0.816456436,0.576591703,0.132627758,0.017590122,0.591641825,0.018283827,0.036248385,-10.57742188,19.07483137,0.266150456,5.3958231,29.11490692,5.402383084,0.087458156,0.002216382,81,8,81.70212766,182.8571429,107.0691727,17.80067264,316.8639463,108.5388027,13.41501011,23.3178425,142.6183844,420.703125,189.4072109,114.5203086,323.1855846,0.898734177,0.936708861,0.959459459,0.58536564,0.755138328,0.681256888,0.030333342,0.000920112,0.681926747,0.58536564,0.755138328,0.681256888,0.030333342,0.000920112,0.681926747,0.004190994,0.007539758,0.004190994,0.007539758,12,12,1,3,0.341740216,0.078906663,0.333333333,0.967153285,0.99270073,0.979390296,0.00842296,7.09E-05,0.979426249,0.967153285,0.99270073,0.979390296,0.00842296,7.09E-05,0.979426249,0.00100027,0.00201547,0.00100027,0.00201547,4,4,1,3,0.462585647,0.040916582,0.333333333,0.231168989,0.493411168,0.444855319,0.019484391,0.000379641,0.445281626,0.000847224,0.001527754,1,4,0.215626136,-0.015496847,0.25,0.363656859,0.819122227,0.738549951,0.034274105,0.001174714,0.739344451,0.001317115,0.002379084,1,5,0.215561893,0.028320172,0.2,0.297412924,0.655738113,0.591702635,0.025952427,0.000673528,0.592271251,0.00092777,0.001697092,1,4,0.215604191,-0.012663813,0.25,1
p30_4md,0.276601788,0.757681063,0.577112572,0.128731001,0.016571671,0.591289488,0.016629475,0.032984288,-5.862605813,8.925576103,0.497003075,2.950208181,8.70372831,2.991778796,0.040293171,0.000975895,89,8,93.65853659,120,104.7117242,4.866650337,23.6842855,104.824756,4.115677826,6.888557954,150.5882353,398.4375,176.9962743,27.20416125,352.344875,1,1,1,0.686812465,0.99940992,0.827876068,0.046354599,0.002148749,0.829163675,0.686812465,0.99940992,0.827876068,0.046354599,0.002148749,0.829163675,0.005124209,0.009247319,0.005124209,0.009247319,18,18,1,3,0.387582711,-0.034922305,0.333333333,0.649635036,0.686131387,0.665364449,0.008962783,8.03E-05,0.665424388,0.649635036,0.686131387,0.665364449,0.008962783,8.03E-05,0.665424388,0.0014495,0.002919708,0.0014495,0.002919708,9,9,1,3,0.3135902,0.020185137,0.333333333,0.22150104,0.48495216,0.441195388,0.029555544,0.00087353,0.442183772,0.001038459,0.001912055,1,4,0.206254075,0.045479467,0.25,0.367545493,0.808342951,0.731075623,0.037051569,0.001372819,0.732013482,0.001590539,0.002903457,1,4,0.206084514,0.040783248,0.25,0.294523267,0.63986593,0.586135505,0.030533716,0.000932308,0.586929892,0.001136546,0.002117523,1,4,0.206185512,0.043387038,0.25,0
p30_2mn,0.003825913,1,0.577273289,0.141208547,0.019939854,0.594286865,0.018201214,0.036101296,-10.94866874,21.39222965,0.324109145,4.8232267,23.2635158,4.834104109,0.061809034,0.00177832,107,11,72.45283019,166.9565217,105.8638817,10.88745691,118.5367179,106.4222635,5.855470711,8.880308987,153.0801053,391.9516509,184.5672507,52.37926134,357.7246006,1,1,1,0.701557563,0.830135645,0.75369955,0.032326472,0.001045001,0.75438823,0.701557563,0.830135645,0.75369955,0.032326472,0.001045001,0.75438823,0.003557051,0.006465888,0.003557051,0.006465888,11,11,1,4,0.401105466,-0.047360599,0.25,0.700729927,0.777372263,0.739924795,0.020922501,0.000437751,0.740218752,0.700729927,0.777372263,0.739924795,0.020922501,0.000437751,0.740218752,0.000912409,0.001836013,0.000912409,0.001836013,4,4,1,4,0.33350957,0.0243448,0.25,0.206646391,0.476470049,0.426606857,0.022760237,0.000518028,0.427213343,0.000904109,0.001651647,1,7,0.220739347,0.036367018,0.142857143,0.338798754,0.78876666,0.702537719,0.039552377,0.00156439,0.7036498,0.001407774,0.002574806,2,7,0.090220144,0.03428056,0.285714286,0.272722573,0.63239947,0.564572288,0.030416686,0.000925175,0.565390741,0.000999626,0.001851528,1,7,0.220717889,0.035172756,0.142857143,1
p30_8fd,0.287444658,0.74820817,0.575802955,0.123390621,0.015225245,0.588868852,0.015198362,0.030171425,-12.2041351,13.53001972,-0.694733312,5.626784348,31.6607021,5.669511132,0.07170457,0.001584847,75,7,68.57142857,116.3636364,100.2259071,7.49448849,56.16735772,100.5057203,5.24600763,9.396725254,147.6923077,406.25,200.3941956,50.73180363,390.0852435,1,1,1,0.601829848,0.823020594,0.671956822,0.047235088,0.002231154,0.673601502,0.601829848,0.823020594,0.671956822,0.047235088,0.002231154,0.673601502,0.007749387,0.014647027,0.007749387,0.014647027,7,7,1,5,0.264679985,0.054422773,0.2,0.53649635,0.562043796,0.552815857,0.006292361,3.96E-05,0.552851375,0.53649635,0.562043796,0.552815857,0.006292361,3.96E-05,0.552851375,0.001286347,0.002443144,0.001286347,0.002443144,8,8,1,3,0.249867635,0.023198926,0.333333333,0.235562805,0.546652685,0.483644246,0.037937828,0.001439279,0.485129103,0.001935816,0.003647973,1,3,0.199733292,0.04499404,0.333333333,0.373420815,0.848399867,0.785307132,0.036335565,0.001320273,0.786146833,0.001743032,0.003210011,1,3,0.198181632,0.044271404,0.333333333,0.30449181,0.696729769,0.634475689,0.033209512,0.001102872,0.63534374,0.001625609,0.00305633,1,3,0.199149109,0.046021018,0.333333333,0
p30_5fn,0.087561607,0.789357614,0.575500039,0.116187286,0.013499485,0.587108024,0.015156963,0.030070686,-14.41281642,17.28015242,-0.273100211,5.703467181,32.52953789,5.710001893,0.075081063,0.001874488,137,13,83.47826087,147.6923077,106.9648053,11.32629485,128.2849551,107.5627934,8.450657471,13.4328005,154.8754448,387.4080882,187.0602,61.50833653,364.600694,1,1,1,0.598382415,0.857323099,0.713642476,0.051537539,0.002656118,0.7154923,0.598382415,0.857323099,0.713642476,0.051537539,0.002656118,0.7154923,0.006062592,0.011520104,0.006062592,0.011520104,22,22,2,6,0.226132243,0.05300307,0.333333333,0.583941606,0.602189781,0.595296026,0.004773766,2.28E-05,0.595315074,0.583941606,0.602189781,0.595296026,0.004773766,2.28E-05,0.595315074,0.00047835,0.000961367,0.00047835,0.000961367,6,6,2,5,0.190810057,-0.00505193,0.4,0.248580788,0.604187181,0.462373038,0.033475496,0.001120609,0.463582885,0.0014043,0.002669998,1,8,0.221428423,0.017556262,0.125,0.384219696,0.847586599,0.738003591,0.038784754,0.001504257,0.739021716,0.001389784,0.002561654,1,9,0.221282054,0.00502833,0.111111111,0.316400242,0.723601076,0.600188314,0.03455718,0.001194199,0.60118204,0.0012148,0.002297318,1,8,0.221371359,0.018685587,0.125,1
p30_8md,0.169259043,0.919672542,0.575905584,0.143797291,0.020677661,0.593578477,0.017436158,0.034595148,-30.08235648,31.96990506,0.113003302,10.24672704,104.9954151,10.24735014,0.141480899,0.003380573,81,6,72.45283019,142.2222222,101.9644435,14.57004104,212.2860959,103.0001642,14.96469739,26.43348553,144.0225035,416.6015625,205.0382216,99.80904296,381.3697869,1,1,1,0.665034311,0.899201756,0.73160429,0.050256101,0.002525676,0.733315718,0.665034311,0.899201756,0.73160429,0.050256101,0.002525676,0.733315718,0.005474601,0.010414673,0.005474601,0.010414673,14,14,1,3,0.336620533,0.080550926,0.333333333,0.95620438,0.99270073,0.976062688,0.012122916,0.000146965,0.976137416,0.95620438,0.99270073,0.976062688,0.012122916,0.000146965,0.976137416,0.001405785,0.002832553,0.001405785,0.002832553,8,8,1,2,0.465940072,-0.147840176,0.5,0.220328346,0.484592465,0.420934125,0.042549953,0.001810498,0.423078143,0.000725488,0.001324088,1,3,0.228789047,-0.054466405,0.333333333,0.356942025,0.785221419,0.698168401,0.059666256,0.003560062,0.700712042,0.001104739,0.001980459,1,3,0.228781863,-0.056210462,0.333333333,0.288635185,0.628380959,0.559551263,0.050693201,0.002569801,0.561841711,0.000819795,0.001512999,1,3,0.228788299,-0.05539317,0.333333333,0
p30_5mn,0.07935845,0.829571464,0.576035567,0.132710364,0.017612041,0.591121327,0.017695141,0.035112728,-15.3626314,19.09564648,0.004988078,4.573376869,20.91577599,4.573379589,0.06185121,0.001577357,147,14,75.29411765,153.6,103.5261142,11.63787782,135.4402001,104.178196,9.478180722,16.92829159,147.9261214,405.6078767,202.8603775,104.2685911,368.9207305,0.944827586,0.95862069,0.985611511,0.614897754,0.849065199,0.677697597,0.045767272,0.002094643,0.679234799,0.614897754,0.849065199,0.677697597,0.045767272,0.002094643,0.679234799,0.003452318,0.006231908,0.003452318,0.006231908,27,27,3,5,0.174512601,0.000779651,0.6,0.95620438,0.98540146,0.96663409,0.007581946,5.75E-05,0.9666637,0.95620438,0.98540146,0.96663409,0.007581946,5.75E-05,0.9666637,0.001180764,0.002371493,0.001180764,0.002371493,14,14,2,7,0.310099039,-0.021957243,0.285714286,0.22016722,0.445023223,0.402486954,0.028352873,0.000803885,0.403484094,0.000918999,0.001660244,3,9,0.073943955,0.01493857,0.333333333,0.352191428,0.734169895,0.663492947,0.040313006,0.001625138,0.664716169,0.001351135,0.002450213,3,9,0.068744205,0.016275676,0.333333333,0.286179324,0.584184304,0.53298995,0.031575689,0.000997024,0.533924189,0.000944387,0.001741348,3,9,0.072129431,0.015497737,0.333333333,1
p31_2fd,0.531243726,0.705302533,0.63914107,0.037996555,0.001443738,0.640269017,0.005864512,0.01163006,-9.501601309,13.96728162,-0.182202994,4.097197755,16.78702945,4.101247051,0.070397856,0.002139502,94,11,87.27272727,153.6,117.8492351,20.52255173,421.1751294,119.6228128,18.93887599,32.79550377,156.7003072,382.8965054,190.1915857,117.561897,310.6389899,0.934782609,0.956521739,0.977272727,0.034936944,0.044538026,0.039284342,0.002286117,5.23E-06,0.039350341,0.034936944,0.044538026,0.039284342,0.002286117,5.23E-06,0.039350341,0.000403802,0.000472878,0.000403802,0.000472878,38,38,1,2,0.020628189,-0.002545597,0.5,0.638297872,0.680851064,0.648266627,0.011046276,0.00012202,0.648360075,0.638297872,0.680851064,0.648266627,0.011046276,0.00012202,0.648360075,0.001897912,0.003822745,0.001897912,0.003822745,10,10,1,3,0.321329345,0.01042574,0.333333333,0.359374743,0.782421648,0.712920984,0.0392534,0.001540829,0.714000305,0.002499658,0.004783209,1,5,0.340201388,0.062128855,0.2,0.3550591,0.785382375,0.730529041,0.042098524,0.001772286,0.731740482,0.002062857,0.003986307,1,6,0.340169537,0.02592665,0.166666667,0.363742978,0.77854165,0.721725012,0.037800191,0.001428854,0.722713759,0.002153708,0.004155968,1,6,0.340188781,0.026773199,0.166666667,0
p31_1mn,0.544720888,0.721436315,0.639228022,0.031900286,0.001017628,0.640023094,0.005398201,0.010684844,-11.27695963,12.40099957,-0.063977714,4.353766356,18.95528148,4.3542364,0.065479848,0.001754991,88,8,96,174.5454545,128.0338927,18.98939237,360.5970225,129.4344417,18.38802694,31.93236572,176.0168599,340.8764368,161.9563036,110.9917367,252.2889851,0.848837209,0.88372093,0.960526316,0.022135708,0.036803838,0.028057675,0.003538548,1.25E-05,0.028278038,0.022135708,0.036803838,0.028057675,0.003538548,1.25E-05,0.028278038,0.000606969,0.000737484,0.000606969,0.000737484,32,32,1,2,0.014623161,0.002482284,0.5,0.624113475,0.659574468,0.643571558,0.007341772,5.39E-05,0.643613076,0.624113475,0.659574468,0.643571558,0.007341772,5.39E-05,0.643613076,0.001834189,0.003576935,0.001834189,0.003576935,6,6,1,3,0.288045975,0.030385198,0.333333333,0.369686505,0.745770693,0.679902175,0.041076388,0.00168727,0.681141197,0.001887733,0.003626807,1,4,0.34644906,-0.056354383,0.25,0.383282359,0.765720577,0.689893273,0.043298023,0.001874719,0.691249911,0.00239813,0.004621439,1,4,0.346417322,-0.049292694,0.25,0.376484432,0.751727666,0.684897724,0.041330312,0.001708195,0.686142965,0.002081395,0.004012659,1,4,0.346447252,-0.052834424,0.25,1
p31_2md,0.572404609,0.682390021,0.639133891,0.026195585,0.000686209,0.639670288,0.00415468,0.008235455,-4.615246939,6.443361667,-0.002448672,2.734365688,7.476755717,2.734366785,0.030932321,0.000687586,111,8,78.36734694,147.6923077,120.2496126,17.50491296,306.4219777,121.5170412,15.95930623,28.26915018,162.2119816,369.8863636,184.6145051,108.2007719,299.3394211,0.935779817,0.944954128,0.990291262,0.250060352,0.36607255,0.29204764,0.02371474,0.000562389,0.293003008,0.250060352,0.36607255,0.29204764,0.02371474,0.000562389,0.293003008,0.001588642,0.002887255,0.001588642,0.002887255,18,18,1,3,0.141854313,0.034001803,0.333333333,0.09929078,0.170212766,0.131923596,0.013570003,0.000184145,0.132615423,0.09929078,0.170212766,0.131923596,0.013570003,0.000184145,0.132615423,0.00262674,0.005198009,0.00262674,0.005198009,8,8,1,8,0.069526209,0.009010119,0.125,0.365298195,0.843266421,0.78571447,0.035026605,0.001226863,0.786494495,0.002475521,0.00479253,2,6,0.235485226,0.024493381,0.333333333,0.379556093,0.873509175,0.806248743,0.04052301,0.001642114,0.807266053,0.003032029,0.005886888,1,6,0.381784721,0.018601535,0.166666667,0.372427144,0.858324241,0.795981607,0.036617901,0.001340871,0.796823093,0.002682832,0.005213428,1,6,0.381792539,0.024763026,0.166666667,0
p31_1fn,0.371826443,0.730824824,0.63923796,0.027627232,0.000763264,0.639834407,0.004388034,0.008683036,-7.675483073,9.926715151,-0.027844548,3.966112948,15.73005192,3.96621069,0.060529514,0.001448753,83,7,96,192,125.0311834,21.48244791,461.4955683,126.8632823,14.56921229,26.10843032,155.3428712,386.242378,164.6968788,138.8985336,232.8784525,0.666666667,0.802469136,0.830769231,0.215923446,0.261261511,0.235379733,0.012776771,0.000163246,0.235723544,0.215923446,0.261261511,0.235379733,0.012776771,0.000163246,0.235723544,0.000999572,0.001507029,0.000999572,0.001507029,19,19,1,2,0.124473381,0.00399489,0.5,0.127659574,0.156028369,0.144320612,0.010626659,0.000112926,0.14470822,0.127659574,0.156028369,0.144320612,0.010626659,0.000112926,0.14470822,0.001588652,0.003202928,0.001588652,0.003202928,6,6,2,6,0.028274379,0.000962743,0.333333333,0.398369967,0.849152983,0.796502795,0.033220941,0.001103631,0.797194941,0.002325201,0.004465731,1,4,0.370476969,0.0897999,0.25,0.403939858,0.866965089,0.809937379,0.037393752,0.001398293,0.810799692,0.002616078,0.005057181,1,4,0.370475927,0.091226962,0.25,0.401154913,0.857412888,0.803220087,0.034195515,0.001169333,0.803947292,0.002405008,0.004652373,1,4,0.370475927,0.091274464,0.25,1
p31_3fd,0.527817556,0.712054498,0.639516712,0.045211898,0.002044116,0.641112257,0.006859675,0.013591465,-5.865264525,7.241646217,-0.11630027,2.630198018,6.917941612,2.632768004,0.036722536,0.000905054,97,9,83.47826087,142.2222222,112.2815814,18.10958597,327.9571041,113.7326278,21.07415887,37.28094648,148.1076738,405.1106771,198.8001729,136.2834942,329.5044625,0.915789474,0.947368421,0.966666667,0.032003401,0.044804636,0.036836161,0.002736697,7.49E-06,0.036937036,0.032003401,0.044804636,0.036836161,0.002736697,7.49E-06,0.036937036,0.000552196,0.000664149,0.000552196,0.000664149,35,35,1,5,0.02030659,0.002540672,0.2,0.453900709,0.510638298,0.478836337,0.013759903,0.000189335,0.479032741,0.453900709,0.510638298,0.478836337,0.013759903,0.000189335,0.479032741,0.002727769,0.005399222,0.002727769,0.005399222,7,7,1,7,0.24088142,0.010501422,0.142857143,0.378702685,0.851672811,0.760262687,0.040220576,0.001617695,0.761325395,0.002511692,0.004858532,1,4,0.352306478,-0.011409626,0.25,0.381051235,0.880398417,0.778468768,0.044605766,0.001989674,0.779745118,0.002591668,0.005020704,1,5,0.352306478,0.023188329,0.2,0.37987696,0.857488792,0.769365728,0.041079329,0.001687511,0.77046117,0.002435257,0.004723992,1,5,0.352306478,0.025422828,0.2,0
p31_7mn,0.103307057,0.819202612,0.639107533,0.056109734,0.003148302,0.641564789,0.00727648,0.014432068,-35.29842419,37.13804522,-0.14489912,8.762073056,76.77392425,8.763271079,0.100051007,0.002928945,88,10,81.70212766,166.9565217,112.6149683,21.24227486,451.2342413,114.6008958,19.2890683,32.65349096,145.4418807,412.5359195,200.5523389,147.7120967,299.0235517,0.825581395,0.906976744,0.91025641,0.021068852,0.034670334,0.027372609,0.003283701,1.08E-05,0.027567499,0.021068852,0.034670334,0.027372609,0.003283701,1.08E-05,0.027567499,0.000401926,0.000435049,0.000401926,0.000435049,36,36,1,4,0.016852185,0.001407489,0.25,0.453900709,0.496453901,0.475643216,0.009271237,8.60E-05,0.475732905,0.453900709,0.496453901,0.475643216,0.009271237,8.60E-05,0.475732905,0.002294535,0.004517993,0.002294535,0.004517993,9,9,1,6,0.227447732,-0.00758777,0.166666667,0.372706343,0.829640559,0.750427743,0.036714359,0.001347944,0.751324925,0.002370181,0.004595832,2,6,0.203897934,-0.009032306,0.333333333,0.384800224,0.842447261,0.776809259,0.039526365,0.001562334,0.777813774,0.002504116,0.00484793,2,6,0.203897707,-0.008811667,0.333333333,0.378753283,0.830734265,0.763618501,0.036528203,0.00133431,0.76449129,0.002343671,0.00455493,2,6,0.203897934,-0.009002497,0.333333333,1
p31_3md,0.555006089,0.706594039,0.639245379,0.026549511,0.000704877,0.639796214,0.004234811,0.008393949,-7.078899211,9.474879296,0.066800775,3.676274796,13.51499637,3.676881657,0.051657103,0.001383853,75,9,72.45283019,160,113.5521222,18.77641182,352.5536407,115.0940402,17.78365451,32.73843663,137.0106075,437.9222973,188.7272088,154.3092314,267.000117,0.712328767,0.780821918,0.912280702,0.259156125,0.320766354,0.292102048,0.01530793,0.000234333,0.29249983,0.259156125,0.320766354,0.292102048,0.01530793,0.000234333,0.29249983,0.000949904,0.001730523,0.000949904,0.001730523,13,13,1,3,0.152671973,-0.002185792,0.333333333,0,0.042553191,0.017216177,0.008438984,7.12E-05,0.019159059,0,0.042553191,0.017216177,0.008438984,7.12E-05,0.019159059,0.002182215,0.004398263,0.002182215,0.004398263,7,7,1,7,0.004903438,-0.000516295,0.142857143,0.400740237,0.847646508,0.777017702,0.034058,0.001159947,0.777763373,0.002535503,0.004877438,1,4,0.380305537,-0.002723846,0.25,0.412066341,0.860939758,0.799052675,0.035235873,0.001241567,0.799828801,0.002818159,0.005446007,1,3,0.380270703,0.077308254,0.333333333,0.406403289,0.854215354,0.788035189,0.032846034,0.001078862,0.788719069,0.002634024,0.00509004,1,3,0.38030428,0.072866074,0.333333333,0
p31_7fn,0.542867276,0.778436542,0.639338244,0.027474677,0.000754858,0.639928075,0.004198084,0.008309581,-6.786887986,6.916363453,0.224114251,2.628853237,6.910869342,2.638389005,0.033990025,0.000831462,106,10,87.27272727,192,120.0327595,21.62183877,467.5039119,121.9646148,17.77951779,27.63377131,165.2459016,363.0952381,191.3119916,127.2137779,301.0367453,0.903846154,0.951923077,0.949494949,0.194612146,0.249554626,0.217199507,0.015791165,0.000249361,0.217769044,0.194612146,0.249554626,0.217199507,0.015791165,0.000249361,0.217769044,0.000887182,0.001310971,0.000887182,0.001310971,33,33,1,2,0.121050876,-0.004480408,0.5,0,0.056737589,0.023547953,0.012724769,0.00016192,0.026746356,0,0.056737589,0.023547953,0.012724769,0.00016192,0.026746356,0.002799552,0.005636184,0.002799552,0.005636184,9,9,2,7,0.00755785,0.000694312,0.285714286,0.384426133,0.835013145,0.781140179,0.037900867,0.001436476,0.782058713,0.002596012,0.005036208,1,5,0.371716419,-0.003785385,0.2,0.383801114,0.85477332,0.79749301,0.045512596,0.002071396,0.798790082,0.003341748,0.006493208,1,5,0.371708877,-0.002646343,0.2,0.384113624,0.844677228,0.789316594,0.040988004,0.001680016,0.790379638,0.002934344,0.005708647,1,5,0.371716419,-0.004196824,0.2,1
p31_4fn,0.562259934,0.686211004,0.639409604,0.028756889,0.000826959,0.640055623,0.004261465,0.008458976,-5.823813351,8.252949969,0.145648266,3.243931163,10.52308939,3.247199225,0.048190121,0.001153115,71,9,85.33333333,147.6923077,107.856415,20.51556943,420.8885891,109.7902311,23.57074791,43.03109188,132.1533923,454.0178571,203.8258122,157.8992979,300.8764466,0.797101449,0.884057971,0.901639344,0.127767406,0.152836657,0.140704069,0.007239896,5.24E-05,0.140888779,0.127767406,0.152836657,0.140704069,0.007239896,5.24E-05,0.140888779,0.000405227,0.000527136,0.000405227,0.000527136,28,28,1,2,0.072793855,0.001547473,0.5,0.177304965,0.226950355,0.197817785,0.012402388,0.000153819,0.198203209,0.177304965,0.226950355,0.197817785,0.012402388,0.000153819,0.198203209,0.002638958,0.005208333,0.002638958,0.005208333,7,7,1,5,0.086554354,0.005100617,0.2,0.351425029,0.819130383,0.75908472,0.044650813,0.001993695,0.760396132,0.002791181,0.005396711,1,4,0.339754049,0.019988335,0.25,0.36373281,0.831135763,0.773786707,0.041095886,0.001688872,0.774876679,0.002778979,0.005383154,1,3,0.339672433,0.020381454,0.333333333,0.357578919,0.825133073,0.766435713,0.040088769,0.001607109,0.767482888,0.002721269,0.005290545,1,3,0.33973058,0.043161362,0.333333333,1
p31_8fn,0.19254808,0.762744416,0.639357396,0.037851022,0.0014327,0.64047635,0.004398429,0.008717734,-14.28103708,19.87302772,0.229553836,5.684043179,32.30834686,5.688676632,0.098192944,0.002773917,96,10,80,153.6,114.5109497,20.16945005,406.8067153,116.2736613,22.93722112,40.90762426,161.130742,372.3684211,192.1658047,152.2113621,302.5467793,0.925531915,0.936170213,0.988636364,0.09789751,0.127233978,0.110271055,0.008481565,7.19E-05,0.110594498,0.09789751,0.127233978,0.110271055,0.008481565,7.19E-05,0.110594498,0.000477435,0.000661098,0.000477435,0.000661098,32,32,1,2,0.062569378,-0.001421038,0.5,0.177304965,0.226950355,0.207446809,0.011174473,0.000124869,0.207745469,0.177304965,0.226950355,0.207446809,0.011174473,0.000124869,0.207745469,0.002083023,0.004195385,0.002083023,0.004195385,6,6,1,7,0.106245124,-0.007976133,0.142857143,0.360623212,0.77463527,0.661255447,0.048264628,0.002329474,0.663013692,0.002403252,0.004653623,2,5,0.174890317,-0.014327871,0.4,0.367907619,0.796763923,0.691230656,0.046754575,0.00218599,0.692809347,0.002165073,0.004224071,2,6,0.174812636,0.039579401,0.333333333,0.364265416,0.778439674,0.676243051,0.045934729,0.002109999,0.67780062,0.002193588,0.004278806,2,5,0.17486994,-0.015012138,0.4,1
p31_4mn,0.592312531,0.671154593,0.639118948,0.020552922,0.000422423,0.639449187,0.003250759,0.006437837,-5.241693461,3.451660699,-0.09504015,1.770592271,3.134996992,1.773141174,0.023595921,0.000563312,89,9,87.27272727,142.2222222,116.8819227,18.7204369,350.4547576,118.3716123,17.99071798,31.3629633,153.1822303,391.6903409,184.9344401,117.389322,294.8499826,0.896551724,0.931034483,0.962962963,0,0.020802242,0.009429588,0.005428989,2.95E-05,0.010871087,0,0.020802242,0.009429588,0.005428989,2.95E-05,0.010871087,0.000379895,0.000512131,0.000379895,0.000512131,27,27,1,3,0.010143666,0.000214815,0.333333333,0.531914894,0.581560284,0.554103343,0.015238235,0.000232204,0.554311339,0.531914894,0.581560284,0.554103343,0.015238235,0.000232204,0.554311339,0.003265473,0.006475486,0.003265473,0.006475486,9,9,1,7,0.272105046,0.022359401,0.142857143,0.367405348,0.835920496,0.782667643,0.033032265,0.001091131,0.783364057,0.001794321,0.003424745,1,3,0.354955919,0.047071011,0.333333333,0.378387928,0.852949611,0.796251705,0.046204936,0.002134896,0.797590528,0.002461638,0.004739846,1,4,0.354697644,-0.012309521,0.25,0.372896638,0.844435053,0.789459674,0.037162167,0.001381027,0.790333437,0.002029872,0.003911033,1,3,0.35489917,0.046630676,0.333333333,1
p31_6fn,0.559442712,0.718117212,0.63908973,0.021766744,0.000473791,0.639460126,0.003682928,0.007285937,-5.239024106,6.540634063,-0.069842958,1.8062623,3.262583496,1.807612109,0.023585454,0.000654406,93,10,91.42857143,153.6,124.9604074,18.77337464,352.4395955,126.3627438,16.59034324,31.80592008,167.4312796,358.3559783,169.6653345,113.4954895,261.6460223,0.879120879,0.901098901,0.975609756,0.018401919,0.040004199,0.02720702,0.005765432,3.32E-05,0.027806554,0.018401919,0.040004199,0.02720702,0.005765432,3.32E-05,0.027806554,0.00074174,0.001335562,0.00074174,0.001335562,17,17,1,4,0.015434275,-0.00215429,0.25,0.553191489,0.595744681,0.567917276,0.010760107,0.00011578,0.568018422,0.553191489,0.595744681,0.567917276,0.010760107,0.00011578,0.568018422,0.002073104,0.00417835,0.002073104,0.00417835,8,8,1,4,0.261786006,0.01656123,0.25,0.340822848,0.840231249,0.737589899,0.06042677,0.003651395,0.740059806,0.002958078,0.005759772,2,4,0.190779794,-0.028438609,0.5,0.367066659,0.847131282,0.761622445,0.053984892,0.002914369,0.763532402,0.002694149,0.005225378,2,6,0.190655349,-0.026930903,0.333333333,0.36017864,0.84259547,0.749606172,0.053693402,0.002882981,0.751525796,0.00276055,0.005376276,2,6,0.190741899,-0.027056936,0.333333333,1
p31_6fd,0.563330612,0.689008151,0.639238273,0.026611844,0.00070819,0.639791732,0.0041928,0.008304082,-10.5610397,6.08172142,0.126223485,3.688625478,13.60595792,3.690784508,0.043091459,0.000855841,96,8,80,166.9565217,121.8292262,23.05681022,531.6164974,123.9918418,24.43036423,41.01766125,155.9640872,384.7039474,183.5826942,114.0095055,286.7689523,0.925531915,0.968085106,0.956043956,0.046938349,0.068540629,0.056665419,0.006192462,3.83E-05,0.057000501,0.046938349,0.068540629,0.056665419,0.006192462,3.83E-05,0.057000501,0.000578753,0.000677707,0.000578753,0.000677707,33,33,1,2,0.033742349,0.000712828,0.5,0.042553191,0.09929078,0.063638106,0.011697513,0.000136832,0.064697108,0.042553191,0.09929078,0.063638106,0.011697513,0.000136832,0.064697108,0.00192985,0.003886136,0.00192985,0.003886136,6,6,1,8,0.040401328,-0.001696558,0.125,0.413805609,0.880589612,0.82473184,0.039382482,0.00155098,0.825671171,0.003057575,0.005935261,1,5,0.40285512,0.051439201,0.2,0.422208993,0.894688611,0.841615998,0.04234459,0.001793064,0.842680092,0.003138785,0.006078289,1,5,0.402839238,-0.025593323,0.2,0.418007301,0.885647709,0.833173919,0.03822209,0.001460928,0.834049785,0.003016768,0.005873804,1,5,0.402852148,-0.024212246,0.2,0
